id,title,description,availability,condition,price,sale_price,link,image_link,brand,item_group_id,sku
55990000877942,SCULPT BONBON FLARE LEGGINGS - L,"<p dir=""ltr""><span>The SCULPT Zip Leggings is designed to sculpt, support, and move with you through every workout</span><span><br></span><span>Crafted from high stretch smoothing fabric to shape and define your silhouette. The Squat-proof, stretch-kicking finish keeps you confident in motion. Flare adds flattering detail</span></p>
<p dir=""ltr""><strong>BON BON is a vivid but sweet deep pink with an electric, eye-catching energy.</strong></p>
<ul>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>High Stretch making it suitable for all heights and body shapes</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Breathable, Ultra Soft &amp; Comfortable</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Wide waistband for a secure and flattering fit</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Subtle line details that flatters every curve with signature Yagi embroidery detailing</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Built In SCULPT waist technology for a figure-hugging fit</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Model is wearing size S and is 5”7</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Fits to size, with high stretch capability</span></p>
</li>
<li dir=""ltr"" aria-level=""1""><span>Short &amp; Tall girl Friendly due to stretch</span></li>
</ul>
<p dir=""ltr""><span>Shop Entire Sculpt Collection <a href=""https://y-gi.com/collections/gymwear"">here</a> </span></p>
<h3 data-start=""113"" data-end=""146""><br></h3>",in stock,new,69.00 GBP,,https://y-gi.com/products/sculpt-bonbon-flare-leggings,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/4_18be01ef-1a73-447d-aac1-15e98409101d.png?v=1763734842,yagiworldstore,15270025429366,YG-1332-WRLD
55990000910710,SCULPT BONBON FLARE LEGGINGS - XL,"<p dir=""ltr""><span>The SCULPT Zip Leggings is designed to sculpt, support, and move with you through every workout</span><span><br></span><span>Crafted from high stretch smoothing fabric to shape and define your silhouette. The Squat-proof, stretch-kicking finish keeps you confident in motion. Flare adds flattering detail</span></p>
<p dir=""ltr""><strong>BON BON is a vivid but sweet deep pink with an electric, eye-catching energy.</strong></p>
<ul>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>High Stretch making it suitable for all heights and body shapes</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Breathable, Ultra Soft &amp; Comfortable</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Wide waistband for a secure and flattering fit</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Subtle line details that flatters every curve with signature Yagi embroidery detailing</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Built In SCULPT waist technology for a figure-hugging fit</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Model is wearing size S and is 5”7</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Fits to size, with high stretch capability</span></p>
</li>
<li dir=""ltr"" aria-level=""1""><span>Short &amp; Tall girl Friendly due to stretch</span></li>
</ul>
<p dir=""ltr""><span>Shop Entire Sculpt Collection <a href=""https://y-gi.com/collections/gymwear"">here</a> </span></p>
<h3 data-start=""113"" data-end=""146""><br></h3>",out of stock,new,69.00 GBP,,https://y-gi.com/products/sculpt-bonbon-flare-leggings,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/4_18be01ef-1a73-447d-aac1-15e98409101d.png?v=1763734842,yagiworldstore,15270025429366,YG-1333-WRLD
55990000943478,SCULPT BONBON FLARE LEGGINGS - 2XL,"<p dir=""ltr""><span>The SCULPT Zip Leggings is designed to sculpt, support, and move with you through every workout</span><span><br></span><span>Crafted from high stretch smoothing fabric to shape and define your silhouette. The Squat-proof, stretch-kicking finish keeps you confident in motion. Flare adds flattering detail</span></p>
<p dir=""ltr""><strong>BON BON is a vivid but sweet deep pink with an electric, eye-catching energy.</strong></p>
<ul>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>High Stretch making it suitable for all heights and body shapes</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Breathable, Ultra Soft &amp; Comfortable</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Wide waistband for a secure and flattering fit</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Subtle line details that flatters every curve with signature Yagi embroidery detailing</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Built In SCULPT waist technology for a figure-hugging fit</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Model is wearing size S and is 5”7</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Fits to size, with high stretch capability</span></p>
</li>
<li dir=""ltr"" aria-level=""1""><span>Short &amp; Tall girl Friendly due to stretch</span></li>
</ul>
<p dir=""ltr""><span>Shop Entire Sculpt Collection <a href=""https://y-gi.com/collections/gymwear"">here</a> </span></p>
<h3 data-start=""113"" data-end=""146""><br></h3>",in stock,new,69.00 GBP,,https://y-gi.com/products/sculpt-bonbon-flare-leggings,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/4_18be01ef-1a73-447d-aac1-15e98409101d.png?v=1763734842,yagiworldstore,15270025429366,YG-1334-WRLD
55989952971126,SCULPT BLUSH LONG SLEEVE TOP - XS,"<p dir=""ltr""><span>The SCULPT Long Sleeve Top combines a figure-hugging fit with soft, breathable fabric for all-day comfort. Lightweight and sculpting, it moves with you while subtly shaping your silhouette. Perfect for layering or solo wear.</span></p>
<p dir=""ltr""><strong>BLUSH is a soft petal pink that’s sweet yet sophisticated.</strong></p>
<ul>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>High Stretch making it suitable for all heights and body shapes</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Breathable, Ultra Soft &amp; Comfortable</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Signature Yagi embroidery detailing </span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Built In SCULPT waist technology for a figure-hugging fit</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Model is wearing size S and is 5”7</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Fits to size, with high stretch capability</span></p>
</li>
<li dir=""ltr"" aria-level=""1""><span>Short &amp; Tall girl Friendly due to stretch</span></li>
</ul>
<p dir=""ltr""><span>Shop Entire Sculpt Collection <a href=""https://y-gi.com/collections/gymwear"">here</a> </span></p>
<p data-end=""146"" data-start=""113""> </p>",in stock,new,59.00 GBP,,https://y-gi.com/products/sculpt-blush-long-sleeve-top,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/13_8543dfa5-087c-49f6-8626-7f64805b624f.png?v=1763734433,yagiworldstore,15270001410422,YG-1323-WRLD
55989953003894,SCULPT BLUSH LONG SLEEVE TOP - S,"<p dir=""ltr""><span>The SCULPT Long Sleeve Top combines a figure-hugging fit with soft, breathable fabric for all-day comfort. Lightweight and sculpting, it moves with you while subtly shaping your silhouette. Perfect for layering or solo wear.</span></p>
<p dir=""ltr""><strong>BLUSH is a soft petal pink that’s sweet yet sophisticated.</strong></p>
<ul>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>High Stretch making it suitable for all heights and body shapes</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Breathable, Ultra Soft &amp; Comfortable</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Signature Yagi embroidery detailing </span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Built In SCULPT waist technology for a figure-hugging fit</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Model is wearing size S and is 5”7</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Fits to size, with high stretch capability</span></p>
</li>
<li dir=""ltr"" aria-level=""1""><span>Short &amp; Tall girl Friendly due to stretch</span></li>
</ul>
<p dir=""ltr""><span>Shop Entire Sculpt Collection <a href=""https://y-gi.com/collections/gymwear"">here</a> </span></p>
<p data-end=""146"" data-start=""113""> </p>",in stock,new,59.00 GBP,,https://y-gi.com/products/sculpt-blush-long-sleeve-top,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/13_8543dfa5-087c-49f6-8626-7f64805b624f.png?v=1763734433,yagiworldstore,15270001410422,YG-1324-WRLD
55989953036662,SCULPT BLUSH LONG SLEEVE TOP - M,"<p dir=""ltr""><span>The SCULPT Long Sleeve Top combines a figure-hugging fit with soft, breathable fabric for all-day comfort. Lightweight and sculpting, it moves with you while subtly shaping your silhouette. Perfect for layering or solo wear.</span></p>
<p dir=""ltr""><strong>BLUSH is a soft petal pink that’s sweet yet sophisticated.</strong></p>
<ul>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>High Stretch making it suitable for all heights and body shapes</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Breathable, Ultra Soft &amp; Comfortable</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Signature Yagi embroidery detailing </span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Built In SCULPT waist technology for a figure-hugging fit</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Model is wearing size S and is 5”7</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Fits to size, with high stretch capability</span></p>
</li>
<li dir=""ltr"" aria-level=""1""><span>Short &amp; Tall girl Friendly due to stretch</span></li>
</ul>
<p dir=""ltr""><span>Shop Entire Sculpt Collection <a href=""https://y-gi.com/collections/gymwear"">here</a> </span></p>
<p data-end=""146"" data-start=""113""> </p>",in stock,new,59.00 GBP,,https://y-gi.com/products/sculpt-blush-long-sleeve-top,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/13_8543dfa5-087c-49f6-8626-7f64805b624f.png?v=1763734433,yagiworldstore,15270001410422,YG-1325-WRLD
55989953069430,SCULPT BLUSH LONG SLEEVE TOP - L,"<p dir=""ltr""><span>The SCULPT Long Sleeve Top combines a figure-hugging fit with soft, breathable fabric for all-day comfort. Lightweight and sculpting, it moves with you while subtly shaping your silhouette. Perfect for layering or solo wear.</span></p>
<p dir=""ltr""><strong>BLUSH is a soft petal pink that’s sweet yet sophisticated.</strong></p>
<ul>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>High Stretch making it suitable for all heights and body shapes</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Breathable, Ultra Soft &amp; Comfortable</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Signature Yagi embroidery detailing </span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Built In SCULPT waist technology for a figure-hugging fit</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Model is wearing size S and is 5”7</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Fits to size, with high stretch capability</span></p>
</li>
<li dir=""ltr"" aria-level=""1""><span>Short &amp; Tall girl Friendly due to stretch</span></li>
</ul>
<p dir=""ltr""><span>Shop Entire Sculpt Collection <a href=""https://y-gi.com/collections/gymwear"">here</a> </span></p>
<p data-end=""146"" data-start=""113""> </p>",out of stock,new,59.00 GBP,,https://y-gi.com/products/sculpt-blush-long-sleeve-top,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/13_8543dfa5-087c-49f6-8626-7f64805b624f.png?v=1763734433,yagiworldstore,15270001410422,YG-1326-WRLD
55989953102198,SCULPT BLUSH LONG SLEEVE TOP - XL,"<p dir=""ltr""><span>The SCULPT Long Sleeve Top combines a figure-hugging fit with soft, breathable fabric for all-day comfort. Lightweight and sculpting, it moves with you while subtly shaping your silhouette. Perfect for layering or solo wear.</span></p>
<p dir=""ltr""><strong>BLUSH is a soft petal pink that’s sweet yet sophisticated.</strong></p>
<ul>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>High Stretch making it suitable for all heights and body shapes</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Breathable, Ultra Soft &amp; Comfortable</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Signature Yagi embroidery detailing </span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Built In SCULPT waist technology for a figure-hugging fit</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Model is wearing size S and is 5”7</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Fits to size, with high stretch capability</span></p>
</li>
<li dir=""ltr"" aria-level=""1""><span>Short &amp; Tall girl Friendly due to stretch</span></li>
</ul>
<p dir=""ltr""><span>Shop Entire Sculpt Collection <a href=""https://y-gi.com/collections/gymwear"">here</a> </span></p>
<p data-end=""146"" data-start=""113""> </p>",in stock,new,59.00 GBP,,https://y-gi.com/products/sculpt-blush-long-sleeve-top,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/13_8543dfa5-087c-49f6-8626-7f64805b624f.png?v=1763734433,yagiworldstore,15270001410422,YG-1327-WRLD
55989953134966,SCULPT BLUSH LONG SLEEVE TOP - 2XL,"<p dir=""ltr""><span>The SCULPT Long Sleeve Top combines a figure-hugging fit with soft, breathable fabric for all-day comfort. Lightweight and sculpting, it moves with you while subtly shaping your silhouette. Perfect for layering or solo wear.</span></p>
<p dir=""ltr""><strong>BLUSH is a soft petal pink that’s sweet yet sophisticated.</strong></p>
<ul>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>High Stretch making it suitable for all heights and body shapes</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Breathable, Ultra Soft &amp; Comfortable</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Signature Yagi embroidery detailing </span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Built In SCULPT waist technology for a figure-hugging fit</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Model is wearing size S and is 5”7</span></p>
</li>
<li dir=""ltr"" aria-level=""1"">
<p dir=""ltr"" role=""presentation""><span>Fits to size, with high stretch capability</span></p>
</li>
<li dir=""ltr"" aria-level=""1""><span>Short &amp; Tall girl Friendly due to stretch</span></li>
</ul>
<p dir=""ltr""><span>Shop Entire Sculpt Collection <a href=""https://y-gi.com/collections/gymwear"">here</a> </span></p>
<p data-end=""146"" data-start=""113""> </p>",in stock,new,59.00 GBP,,https://y-gi.com/products/sculpt-blush-long-sleeve-top,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/13_8543dfa5-087c-49f6-8626-7f64805b624f.png?v=1763734433,yagiworldstore,15270001410422,YG-1328-WRLD
55989943468406,SCULPT BLUSH ZIP UP JACKET - XS,"<p dir=""ltr""><span>The SCULPT Zip Up Jacket blends a flattering, figure-hugging fit with soft, breathable fabric for all-day comfort. Lightweight yet structured, it features a smooth front zip, perfect for energizing your look in and out of the gym. </span></p>
<p dir=""ltr""><strong>BLUSH is a soft petal pink that’s sweet yet sophisticated.</strong></p>
<ul>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>High Stretch making it suitable for all heights and body shapes</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Breathable, Ultra Soft &amp; Comfortable</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Signature Yagi zip and embroidery detailing </span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Built In SCULPT waist technology for a figure-hugging fit</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Model is wearing size S and is 5”7</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<span>Short &amp; Tall girl Friendly due to stretch</span><span></span>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Fits to size, with high stretch capability</span></p>
</li>
</ul>
<p dir=""ltr""><span>Shop Entire Sculpt Collection <a href=""https://y-gi.com/collections/gymwear"">here</a> </span></p>
<p data-end=""146"" data-start=""113""> </p>",out of stock,new,66.00 GBP,,https://y-gi.com/products/sculpt-blush-zip-up-jacket,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/10_f322f00a-8965-4e22-8cb9-205da55ad85b.png?v=1763734432,yagiworldstore,15269995905398,YG-1317-WRLD
55989943501174,SCULPT BLUSH ZIP UP JACKET - S,"<p dir=""ltr""><span>The SCULPT Zip Up Jacket blends a flattering, figure-hugging fit with soft, breathable fabric for all-day comfort. Lightweight yet structured, it features a smooth front zip, perfect for energizing your look in and out of the gym. </span></p>
<p dir=""ltr""><strong>BLUSH is a soft petal pink that’s sweet yet sophisticated.</strong></p>
<ul>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>High Stretch making it suitable for all heights and body shapes</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Breathable, Ultra Soft &amp; Comfortable</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Signature Yagi zip and embroidery detailing </span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Built In SCULPT waist technology for a figure-hugging fit</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Model is wearing size S and is 5”7</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<span>Short &amp; Tall girl Friendly due to stretch</span><span></span>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Fits to size, with high stretch capability</span></p>
</li>
</ul>
<p dir=""ltr""><span>Shop Entire Sculpt Collection <a href=""https://y-gi.com/collections/gymwear"">here</a> </span></p>
<p data-end=""146"" data-start=""113""> </p>",in stock,new,66.00 GBP,,https://y-gi.com/products/sculpt-blush-zip-up-jacket,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/10_f322f00a-8965-4e22-8cb9-205da55ad85b.png?v=1763734432,yagiworldstore,15269995905398,YG-1318-WRLD
55989943533942,SCULPT BLUSH ZIP UP JACKET - M,"<p dir=""ltr""><span>The SCULPT Zip Up Jacket blends a flattering, figure-hugging fit with soft, breathable fabric for all-day comfort. Lightweight yet structured, it features a smooth front zip, perfect for energizing your look in and out of the gym. </span></p>
<p dir=""ltr""><strong>BLUSH is a soft petal pink that’s sweet yet sophisticated.</strong></p>
<ul>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>High Stretch making it suitable for all heights and body shapes</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Breathable, Ultra Soft &amp; Comfortable</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Signature Yagi zip and embroidery detailing </span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Built In SCULPT waist technology for a figure-hugging fit</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Model is wearing size S and is 5”7</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<span>Short &amp; Tall girl Friendly due to stretch</span><span></span>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Fits to size, with high stretch capability</span></p>
</li>
</ul>
<p dir=""ltr""><span>Shop Entire Sculpt Collection <a href=""https://y-gi.com/collections/gymwear"">here</a> </span></p>
<p data-end=""146"" data-start=""113""> </p>",out of stock,new,66.00 GBP,,https://y-gi.com/products/sculpt-blush-zip-up-jacket,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/10_f322f00a-8965-4e22-8cb9-205da55ad85b.png?v=1763734432,yagiworldstore,15269995905398,YG-1319-WRLD
55989943566710,SCULPT BLUSH ZIP UP JACKET - L,"<p dir=""ltr""><span>The SCULPT Zip Up Jacket blends a flattering, figure-hugging fit with soft, breathable fabric for all-day comfort. Lightweight yet structured, it features a smooth front zip, perfect for energizing your look in and out of the gym. </span></p>
<p dir=""ltr""><strong>BLUSH is a soft petal pink that’s sweet yet sophisticated.</strong></p>
<ul>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>High Stretch making it suitable for all heights and body shapes</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Breathable, Ultra Soft &amp; Comfortable</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Signature Yagi zip and embroidery detailing </span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Built In SCULPT waist technology for a figure-hugging fit</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Model is wearing size S and is 5”7</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<span>Short &amp; Tall girl Friendly due to stretch</span><span></span>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Fits to size, with high stretch capability</span></p>
</li>
</ul>
<p dir=""ltr""><span>Shop Entire Sculpt Collection <a href=""https://y-gi.com/collections/gymwear"">here</a> </span></p>
<p data-end=""146"" data-start=""113""> </p>",out of stock,new,66.00 GBP,,https://y-gi.com/products/sculpt-blush-zip-up-jacket,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/10_f322f00a-8965-4e22-8cb9-205da55ad85b.png?v=1763734432,yagiworldstore,15269995905398,YG-1320-WRLD
55989943599478,SCULPT BLUSH ZIP UP JACKET - XL,"<p dir=""ltr""><span>The SCULPT Zip Up Jacket blends a flattering, figure-hugging fit with soft, breathable fabric for all-day comfort. Lightweight yet structured, it features a smooth front zip, perfect for energizing your look in and out of the gym. </span></p>
<p dir=""ltr""><strong>BLUSH is a soft petal pink that’s sweet yet sophisticated.</strong></p>
<ul>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>High Stretch making it suitable for all heights and body shapes</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Breathable, Ultra Soft &amp; Comfortable</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Signature Yagi zip and embroidery detailing </span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Built In SCULPT waist technology for a figure-hugging fit</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Model is wearing size S and is 5”7</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<span>Short &amp; Tall girl Friendly due to stretch</span><span></span>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Fits to size, with high stretch capability</span></p>
</li>
</ul>
<p dir=""ltr""><span>Shop Entire Sculpt Collection <a href=""https://y-gi.com/collections/gymwear"">here</a> </span></p>
<p data-end=""146"" data-start=""113""> </p>",out of stock,new,66.00 GBP,,https://y-gi.com/products/sculpt-blush-zip-up-jacket,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/10_f322f00a-8965-4e22-8cb9-205da55ad85b.png?v=1763734432,yagiworldstore,15269995905398,YG-1321-WRLD
55989943632246,SCULPT BLUSH ZIP UP JACKET - 2XL,"<p dir=""ltr""><span>The SCULPT Zip Up Jacket blends a flattering, figure-hugging fit with soft, breathable fabric for all-day comfort. Lightweight yet structured, it features a smooth front zip, perfect for energizing your look in and out of the gym. </span></p>
<p dir=""ltr""><strong>BLUSH is a soft petal pink that’s sweet yet sophisticated.</strong></p>
<ul>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>High Stretch making it suitable for all heights and body shapes</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Breathable, Ultra Soft &amp; Comfortable</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Signature Yagi zip and embroidery detailing </span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Built In SCULPT waist technology for a figure-hugging fit</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Model is wearing size S and is 5”7</span></p>
</li>
<li aria-level=""1"" dir=""ltr"">
<span>Short &amp; Tall girl Friendly due to stretch</span><span></span>
</li>
<li aria-level=""1"" dir=""ltr"">
<p role=""presentation"" dir=""ltr""><span>Fits to size, with high stretch capability</span></p>
</li>
</ul>
<p dir=""ltr""><span>Shop Entire Sculpt Collection <a href=""https://y-gi.com/collections/gymwear"">here</a> </span></p>
<p data-end=""146"" data-start=""113""> </p>",out of stock,new,66.00 GBP,,https://y-gi.com/products/sculpt-blush-zip-up-jacket,https://cdn.shopify.com/s/files/1/0528/4429/8396/files/10_f322f00a-8965-4e22-8cb9-205da55ad85b.png?v=1763734432,yagiworldstore,15269995905398,YG-1322-WRLD
